"locality","gen_sp","freq","when"
"olmedo","Lithurgus_chrysurus",1,"now"
"olmedo","Lithurgus_chrysurus",1,"now"
"auditorio_Delibes","Lithurgus_chrysurus",1,"now"
"auditorio_Delibes","Lithurgus_chrysurus",1,"now"
"auditorio_Delibes","Lithurgus_chrysurus",1,"now"
"hornillos","Lithurgus_chrysurus",1,"now"
"hornillos","Lithurgus_chrysurus",1,"now"
"vilalba","Lithurgus_chrysurus",1,"now"
"hornillos","Lithurgus_chrysurus",1,"now"
"hornillos","Lithurgus_chrysurus",1,"now"
"hornillos","Lithurgus_chrysurus",1,"now"
"vilalba","Lithurgus_chrysurus",1,"now"
"hornillos","Lithurgus_chrysurus",1,"now"
"hornillos","Lithurgus_chrysurus",1,"now"
"olmedo","Lithurgus_chrysurus",1,"now"
"olmedo","Lithurgus_chrysurus",1,"now"
"hornillos","Lithurgus_chrysurus",1,"now"
"auditorio_Delibes","Colletes_fodiens",1,"now"
"auditorio_Delibes","Colletes_fodiens",1,"now"
"zamaduenas","Colletes_fodiens",1,"now"
"olmedo","Colletes_fodiens",1,"now"
"auditorio_Delibes","Colletes_fodiens",1,"now"
"zamaduenas","Colletes_fodiens",1,"now"
"auditorio_Delibes","Colletes_nigricans",1,"now"
"auditorio_Delibes","Colletes_nigricans",1,"now"
"zamaduenas","Colletes_nigricans",1,"now"
"zamaduenas","Colletes_nigricans",1,"now"
"zamaduenas","Colletes_nigricans",1,"now"
"vilalba","Colletes_nigricans",1,"now"
"hornillos","Colletes_hylaeiformis",1,"now"
"hornillos","Colletes_acutus",1,"now"
"olmedo","Colletes_nigricans",1,"now"
"olmedo","Colletes_nigricans",1,"now"
"olmedo","Colletes_nigricans",1,"now"
"olmedo","Colletes_nigricans",1,"now"
"hornillos","Colletes_nigricans",1,"now"
"olmedo","Colletes_nigricans",1,"now"
"hornillos","Colletes_nigricans",1,"now"
"olmedo","Colletes_nigricans",1,"now"
"olmedo","Colletes_nigricans",1,"now"
"vilalba","Colletes_nigricans",1,"now"
"vilalba","Astata_sp.",1,"now"
"hornillos","Astata_sp.",1,"now"
"sanbernardo","NA_NA",1,"now"
"sanbernardo","NA_NA",1,"now"
"sanbernardo","NA_NA",1,"now"
"olmedo","Macrophya_montana",1,"now"
"olmedo","Macrophya_montana",1,"now"
"hornillos","Macrophya_montana",1,"now"
"olmedo","Macrophya_montana",1,"now"
"olmedo","Macrophya_montana",1,"now"
"sanbernardo","Ammophila_heydeni",1,"now"
"vilalba","Ammophila_heydeni",1,"now"
"sanbernardo","Prionyx_kirbyi",1,"now"
"sanbernardo","Podalonia _hirsuta",1,"now"
"hornillos","Podalonia _hirsuta",1,"now"
"sanbernardo","Podalonia _hirsuta",1,"now"
"zamaduenas","Gorytes_sp.",1,"now"
"vilalba","Gorytes_sp.",1,"now"
"vilalba","Gorytes_sp.",1,"now"
"zamaduenas","Stizus_ruficornis",1,"now"
"olmedo","Styzus_hispanicus",1,"now"
"vilalba","Styzus_hispanicus",1,"now"
"sanbernardo","Cerceris_sp.",1,"now"
"olmedo","Cerceris_sp.",1,"now"
"olmedo","Cerceris_sp.",1,"now"
"olmedo","Cerceris_sp.",1,"now"
"olmedo","Cerceris_sp.",1,"now"
"auditorio_Delibes","Cerceris_sp.",1,"now"
"auditorio_Delibes","Cerceris_sp.",1,"now"
"hornillos","Cerceris_sp.",1,"now"
"auditorio_Delibes","Cerceris_sp.",1,"now"
"vilalba","Cerceris_sp.",1,"now"
"auditorio_Delibes","Cerceris_sp.",1,"now"
"auditorio_Delibes","Cerceris_sp.",1,"now"
"auditorio_Delibes","Cerceris_sp.",1,"now"
"olmedo","Cerceris_sp.",1,"now"
"sanbernardo","Philanthus_triangulum",1,"now"
"sanbernardo","Philanthus_triangulum",1,"now"
"sanbernardo","Philanthus_triangulum",1,"now"
"sanbernardo","Philanthus_coronatus",1,"now"
"hornillos","Bembecinus_tridens",1,"now"
"hornillos","Bembecinus_tridens",1,"now"
"hornillos","Bembecinus_tridens",1,"now"
"olmedo","Bembecinus_tridens",1,"now"
"olmedo","Bembecinus_tridens",1,"now"
"sanbernardo","Bembecinus_tridens",1,"now"
"zamaduenas","Cerceris_arenaria",1,"now"
"vilalba","Eumenes_papillarius",1,"now"
"sanbernardo","Eumenes_sp",1,"now"
"sanbernardo","Eumenes_sp",1,"now"
"olmedo","Eumenes_sp",1,"now"
"sanbernardo","Eumenes_sp",1,"now"
"sanbernardo","Eumenes_sp",1,"now"
"hornillos","Eumenes_sp",1,"now"
"zamaduenas","Odynerus_sp",1,"now"
"vilalba","Ceramius_sp",1,"now"
"olmedo","Polistes_dominulus",1,"now"
"zamaduenas","Polistes_dominulus",1,"now"
"olmedo","Polistes_dominulus",1,"now"
"auditorio_Delibes","Polistes_dominulus",1,"now"
"auditorio_Delibes","Polistes_dominulus",1,"now"
"sanbernardo","Polistes_dominulus",1,"now"
"olmedo","Bembix_sinuata",1,"now"
"zamaduenas","Vespula_vulgaris",1,"now"
"zamaduenas","Vespula_germanica",1,"now"
"sanbernardo","Vespula_germanica",1,"now"
"olmedo","Polistes_gallicus",1,"now"
"sanbernardo","Polistes_nympha",1,"now"
"auditorio_Delibes","Polistes_nympha",1,"now"
"auditorio_Delibes","Polistes_nympha",1,"now"
"hornillos","Apis_mellifera",1,"now"
"zamaduenas","Apis_mellifera",1,"now"
"olmedo","Apis_mellifera",1,"now"
"sanbernardo","Apis_mellifera",1,"now"
"zamaduenas","Bombus_lucorum",1,"now"
"auditorio_Delibes","Bombus_pascuorum",1,"now"
"zamaduenas","Bombus_pascuorum",1,"now"
"sanbernardo","Bombus_pascuorum",1,"now"
"sanbernardo","Bombus_pascuorum",1,"now"
"sanbernardo","Bombus_muscorum",1,"now"
"hornillos","Bombus_muscorum",1,"now"
"zamaduenas","Bombus_muscorum",1,"now"
"sanbernardo","Bombus_muscorum",1,"now"
"zamaduenas","Bombus_laesus",1,"now"
"hornillos","Bombus_laesus",1,"now"
"hornillos","Bombus_laesus",1,"now"
"toro","Bombus_laesus",1,"now"
"zamaduenas","Bombus_cullumanus",1,"now"
"sanbernardo","Bombus_ruderatus",1,"now"
"olmedo","Bombus_ruderatus",1,"now"
"vilalba","Bombus_ruderatus",1,"now"
"vilalba","Bombus_ruderatus",1,"now"
"zamaduenas","Bombus_ruderatus",1,"now"
"hornillos","Bombus_terrestris",1,"now"
"sanbernardo","Bombus_terrestris",1,"now"
"olmedo","Bombus_terrestris",1,"now"
"hornillos","Bombus_terrestris",1,"now"
"hornillos","Bombus_terrestris",1,"now"
"hornillos","Bombus_terrestris",1,"now"
"vilalba","Bombus_terrestris",1,"now"
"toro","Bombus_terrestris",1,"now"
"auditorio_Delibes","Bombus_terrestris",1,"now"
"hornillos","Bombus_terrestris",1,"now"
"auditorio_Delibes","Bombus_terrestris",1,"now"
"sanbernardo","Bombus_terrestris",1,"now"
"auditorio_Delibes","Bombus_terrestris",1,"now"
"auditorio_Delibes","Bombus_terrestris",1,"now"
"vilalba","Bombus_terrestris",1,"now"
"auditorio_Delibes","Bombus_terrestris",1,"now"
"sanbernardo","Eucera_nigrilabris",1,"now"
"olmedo","Eucera_nigrilabris",1,"now"
"sanbernardo","Eucera_nigrilabris",1,"now"
"zamaduenas","Eucera_nigrilabris",1,"now"
"sanbernardo","Eucera_cineraria",1,"now"
"olmedo","Eucera_codinai",1,"now"
"toro","Eucera_elongatula",1,"now"
"olmedo","Eucera_elongatula",1,"now"
"olmedo","Melecta _albifrons",1,"now"
"olmedo","Melecta _luctuosa",1,"now"
"olmedo","Melecta _luctuosa",1,"now"
"vilalba","Eucera_tricincta",1,"now"
"olmedo","Eucera_tricincta",1,"now"
"hornillos","Eucera_sp",1,"now"
"zamaduenas","Eucera_nigrescens",1,"now"
"olmedo","Nomada_agrestis",1,"now"
"olmedo","Nomada_agrestis",1,"now"
"sanbernardo","Nomada_sexfasciata",1,"now"
"zamaduenas","Nomada_succincta",1,"now"
"toro","Nomada_succincta",1,"now"
"toro","Nomada_succincta",1,"now"
"vilalba","Nomada_sp",1,"now"
"olmedo","Nomada_sp",1,"now"
"zamaduenas","Nomada_sp",1,"now"
"sanbernardo","Nomada_sp",1,"now"
"toro","Nomada_sp",1,"now"
"hornillos","NA_NA",1,"now"
"zamaduenas","NA_NA",1,"now"
"hornillos","Halictus_fulvipes",1,"now"
"vilalba","Halictus_sexcinctus",1,"now"
"vilalba","Halictus_scabiosae",1,"now"
"olmedo","Halictus_scabiosae",1,"now"
"hornillos","Halictus_scabiosae",1,"now"
"auditorio_Delibes","Halictus_scabiosae",1,"now"
"hornillos","Halictus_scabiosae",1,"now"
"olmedo","Halictus_scabiosae",1,"now"
"vilalba","Halictus_scabiosae",1,"now"
"vilalba","Halictus_scabiosae",1,"now"
"vilalba","Halictus_scabiosae",1,"now"
"vilalba","Halictus_scabiosae",1,"now"
"zamaduenas","Halictus_scabiosae",1,"now"
"hornillos","Halictus_scabiosae",1,"now"
"vilalba","Halictus_scabiosae",1,"now"
"vilalba","Halictus_scabiosae",1,"now"
"zamaduenas","Halictus_scabiosae",1,"now"
"vilalba","Halictus_scabiosae",1,"now"
"vilalba","Halictus_scabiosae",1,"now"
"vilalba","Halictus_scabiosae",1,"now"
"vilalba","Halictus_scabiosae",1,"now"
"vilalba","Halictus_scabiosae",1,"now"
"hornillos","Halictus_scabiosae",1,"now"
"hornillos","Halictus_scabiosae",1,"now"
"hornillos","Halictus_scabiosae",1,"now"
"hornillos","Halictus_scabiosae",1,"now"
"sanbernardo","Halictus_quadricinctus",1,"now"
"auditorio_Delibes","Halictus_quadricinctus",1,"now"
"sanbernardo","Halictus_quadricinctus",1,"now"
"auditorio_Delibes","Halictus_quadricinctus",1,"now"
"vilalba","Halictus_quadricinctus",1,"now"
"sanbernardo","Halictus_quadricinctus",1,"now"
"sanbernardo","Halictus_quadricinctus",1,"now"
"hornillos","Halictus_quadricinctus",1,"now"
"vilalba","Halictus_quadricinctus",1,"now"
"auditorio_Delibes","Halictus_quadricinctus",1,"now"
"sanbernardo","Halictus_quadricinctus",1,"now"
"sanbernardo","Halictus_quadricinctus",1,"now"
"auditorio_Delibes","Halictus_quadricinctus",1,"now"
"auditorio_Delibes","Halictus_quadricinctus",1,"now"
"sanbernardo","Halictus_quadricinctus",1,"now"
"sanbernardo","Halictus_quadricinctus",1,"now"
"vilalba","Halictus_quadricinctus",1,"now"
"toro","Nomioides _minutissimus",1,"now"
"olmedo","Pseudapis_diversipes",1,"now"
"olmedo","Pseudapis_diversipes",1,"now"
"zamaduenas","Pseudapis_diversipes",1,"now"
"hornillos","Pseudapis_diversipes",1,"now"
"vilalba","Pseudapis_diversipes",1,"now"
"hornillos","Anthidium_florentinum",1,"now"
"vilalba","Anthidium_florentinum",1,"now"
"vilalba","Anthidium_florentinum",1,"now"
"zamaduenas","Anthidium_florentinum",1,"now"
"vilalba","Anthidium_florentinum",1,"now"
"vilalba","Anthidium_florentinum",1,"now"
"vilalba","Anthidium_florentinum",1,"now"
"auditorio_Delibes","Anthidium_florentinum",1,"now"
"hornillos","Anthidium_florentinum",1,"now"
"hornillos","Anthidium_florentinum",1,"now"
"sanbernardo","Anthidium_florentinum",1,"now"
"hornillos","Anthidium_florentinum",1,"now"
"zamaduenas","Anthidiellum_strigatum",1,"now"
"vilalba","Anthidiellum_strigatum",1,"now"
"auditorio_Delibes","Anthidiellum_strigatum",1,"now"
"vilalba","Anthidiellum_strigatum",1,"now"
"vilalba","Anthidiellum_strigatum",1,"now"
"zamaduenas","Anthidium_oblongatum",1,"now"
"sanbernardo","Anthidium_oblongatum",1,"now"
"sanbernardo","Anthidium_oblongatum",1,"now"
"zamaduenas","Anthidium_oblongatum",1,"now"
"hornillos","Anthidium_oblongatum",1,"now"
"zamaduenas","Anthidium_oblongatum",1,"now"
"vilalba","Pseudoanthidium_melanurum",1,"now"
"hornillos","Pseudoanthidium_melanurum",1,"now"
"sanbernardo","Pseudoanthidium_melanurum",1,"now"
"vilalba","Pseudoanthidium_melanurum",1,"now"
"zamaduenas","Stelis_breviuscula",1,"now"
"hornillos","Stelis_breviuscula",1,"now"
"zamaduenas","Stelis_punctulatissima",1,"now"
"olmedo","Stelis_punctulatissima",1,"now"
"hornillos","Stelis_punctulatissima",1,"now"
"olmedo","Stelis_punctulatissima",1,"now"
"vilalba","Megachile_lagopoda",1,"now"
"toro","Megachile_lagopoda",1,"now"
"vilalba","Megachile_lagopoda",1,"now"
"auditorio_Delibes","Chalicodoma _pyrenaica",1,"now"
"zamaduenas","Chalicodoma _pyrenaica",1,"now"
"olmedo","Heriades_crenulatus",1,"now"
"sanbernardo","Heriades_crenulatus",1,"now"
"hornillos","Heriades_crenulatus",1,"now"
"auditorio_Delibes","Megachile_centuncularis",1,"now"
"auditorio_Delibes","Megachile_centuncularis",1,"now"
"zamaduenas","Megachile_centuncularis",1,"now"
"hornillos","Megachile_centuncularis",1,"now"
"hornillos","Megachile_centuncularis",1,"now"
"olmedo","Megachile_centuncularis",1,"now"
"sanbernardo","Megachile_centuncularis",1,"now"
"hornillos","Megachile_centuncularis",1,"now"
"hornillos","Megachile_centuncularis",1,"now"
"hornillos","Megachile_centuncularis",1,"now"
"hornillos","Megachile_centuncularis",1,"now"
"zamaduenas","Heriades_crenulatus",1,"now"
"hornillos","Heriades_crenulatus",1,"now"
"auditorio_Delibes","Heriades_crenulatus",1,"now"
"olmedo","Heriades_crenulatus",1,"now"
"toro","Heriades_crenulatus",1,"now"
"vilalba","Heriades_crenulatus",1,"now"
"vilalba","NA_NA",1,"now"
"vilalba","NA_NA",1,"now"
"vilalba","NA_NA",1,"now"
"sanbernardo","NA_NA",1,"now"
"sanbernardo","NA_NA",1,"now"
"hornillos","NA_NA",1,"now"
"sanbernardo","NA_NA",1,"now"
"hornillos","NA_NA",1,"now"
"zamaduenas","NA_NA",1,"now"
"hornillos","NA_NA",1,"now"
"auditorio_Delibes","NA_NA",1,"now"
"hornillos","NA_NA",1,"now"
"hornillos","NA_NA",1,"now"
"sanbernardo","NA_NA",1,"now"
"hornillos","NA_NA",1,"now"
"hornillos","NA_NA",1,"now"
"hornillos","NA_NA",1,"now"
"sanbernardo","NA_NA",1,"now"
"sanbernardo","NA_NA",1,"now"
"sanbernardo","NA_NA",1,"now"
"sanbernardo","NA_NA",1,"now"
"sanbernardo","NA_NA",1,"now"
"sanbernardo","NA_NA",1,"now"
"sanbernardo","NA_NA",1,"now"
"hornillos","NA_NA",1,"now"
"vilalba","NA_NA",1,"now"
"auditorio_Delibes","NA_NA",1,"now"
"zamaduenas","NA_NA",1,"now"
"olmedo","NA_NA",1,"now"
"sanbernardo","NA_NA",1,"now"
"olmedo","NA_NA",1,"now"
"sanbernardo","NA_NA",1,"now"
"olmedo","NA_NA",1,"now"
"auditorio_Delibes","NA_NA",1,"now"
"auditorio_Delibes","NA_NA",1,"now"
"auditorio_Delibes","NA_NA",1,"now"
"vilalba","NA_NA",1,"now"
"hornillos","NA_NA",1,"now"
"hornillos","NA_NA",1,"now"
"hornillos","NA_NA",1,"now"
"hornillos","NA_NA",1,"now"
"hornillos","NA_NA",1,"now"
"hornillos","NA_NA",1,"now"
"auditorio_Delibes","NA_NA",1,"now"
"zamaduenas","NA_NA",1,"now"
"hornillos","NA_NA",1,"now"
"zamaduenas","NA_NA",1,"now"
"vilalba","NA_NA",1,"now"
"auditorio_Delibes","NA_NA",1,"now"
"auditorio_Delibes","NA_NA",1,"now"
"olmedo","NA_NA",1,"now"
"vilalba","NA_NA",1,"now"
"sanbernardo","NA_NA",1,"now"
"sanbernardo","NA_NA",1,"now"
"sanbernardo","NA_NA",1,"now"
"hornillos","NA_NA",1,"now"
"olmedo","NA_NA",1,"now"
"auditorio_Delibes","NA_NA",1,"now"
"hornillos","NA_NA",1,"now"
"sanbernardo","NA_NA",1,"now"
"hornillos","NA_NA",1,"now"
"vilalba","NA_NA",1,"now"
"hornillos","NA_NA",1,"now"
"toro","NA_NA",1,"now"
"hornillos","NA_NA",1,"now"
"olmedo","NA_NA",1,"now"
"hornillos","NA_NA",1,"now"
"auditorio_Delibes","NA_NA",1,"now"
"toro","NA_NA",1,"now"
"sanbernardo","NA_NA",1,"now"
"sanbernardo","NA_NA",1,"now"
"toro","NA_NA",1,"now"
"hornillos","NA_NA",1,"now"
"hornillos","NA_NA",1,"now"
"toro","NA_NA",1,"now"
"zamaduenas","NA_NA",1,"now"
"auditorio_Delibes","Ceratina_cyanea",1,"now"
"auditorio_Delibes","Ceratina_cyanea",1,"now"
"auditorio_Delibes","Ceratina_cyanea",1,"now"
"olmedo","Ceratina_cyanea",1,"now"
"zamaduenas","Ceratina_cucurbitina",1,"now"
"zamaduenas","Ceratina_cucurbitina",1,"now"
"zamaduenas","Ceratina_cucurbitina",1,"now"
"auditorio_Delibes","Ceratina_cucurbitina",1,"now"
"zamaduenas","Ceratina_cucurbitina",1,"now"
"toro","Ceratina_cucurbitina",1,"now"
"vilalba","Ceratina_cucurbitina",1,"now"
"toro","Ceratina_cucurbitina",1,"now"
"auditorio_Delibes","Ceratina_chalybea",1,"now"
"vilalba","Ceratina_chalybea",1,"now"
"sanbernardo","Ceratina_chalybea",1,"now"
"zamaduenas","Certina_chalybea",1,"now"
"vilalba","Certina_chalybea",1,"now"
"vilalba","Certina_chalybea",1,"now"
"toro","Ceratina _chalcites",1,"now"
"toro","Ceratina_chalcites",1,"now"
"olmedo","Ceratina_chalcites",1,"now"
"toro","Ceratina_chalcites",1,"now"
"olmedo","Ceratina_chalcites",1,"now"
"olmedo","Ceratina_chalcites",1,"now"
"olmedo","Ceratina_chalcites",1,"now"
"toro","Ceratina_chalcites",1,"now"
"olmedo","Ceratina_chalcites",1,"now"
"olmedo","Ceratina_chalcites",1,"now"
"olmedo","Ceratina_chalcites",1,"now"
"auditorio_Delibes","Ceratina_chalcites",1,"now"
"olmedo","NA_NA",1,"now"
"olmedo","NA_NA",1,"now"
"sanbernardo","NA_NA",1,"now"
"sanbernardo","NA_NA",1,"now"
"sanbernardo","NA_NA",1,"now"
"vilalba","NA_NA",1,"now"
"olmedo","NA_NA",1,"now"
"hornillos","NA_NA",1,"now"
"vilalba","NA_NA",1,"now"
"olmedo","Xylocopa_violacea",1,"now"
"toro","Xylocopa_violacea",1,"now"
"toro","Xylocopa_violacea",1,"now"
"hornillos","Xylocopa_violacea",1,"now"
"zamaduenas","Xylocopa_iris",1,"now"
"hornillos","Xylocopa_iris",1,"now"
"zamaduenas","Xylocopa_iris",1,"now"
"vilalba","Xylocopa_iris",1,"now"
"toro","Xylocopa_cantabrita",1,"now"
"toro","Xylocopa_cantabrita",1,"now"
"zamaduenas","Xylocopa_cantabrita",1,"now"
"zamaduenas","Xylocopa_cantabrita",1,"now"
"vilalba","Anthophora_fulvitarsis",1,"now"
"zamaduenas","Anthophora_fulvitarsis",1,"now"
"toro","Anthophora_dispar",1,"now"
"hornillos","Anthophora_bimaculata",1,"now"
"olmedo","Anthophora_bimaculata",1,"now"
"sanbernardo","Anthophora_bimaculata",1,"now"
"zamaduenas","Anthophora_bimaculata",1,"now"
"zamaduenas","Anthophora_bimaculata",1,"now"
"sanbernardo","Anthophora_bimaculata",1,"now"
"vilalba","Anthophora_bimaculata",1,"now"
"olmedo","Anthophora_bimaculata",1,"now"
"zamaduenas","Anthophora_senescens",1,"now"
"hornillos","Anthophora_senescens",1,"now"
"toro","Anthophora_senescens",1,"now"
"toro","Anthophora_senescens",1,"now"
"toro","Anthophora_senescens",1,"now"
"auditorio_Delibes","Anthophora_senescens",1,"now"
"toro","Anthophora_plumipes",1,"now"
"vilalba","Anthophora_plumipes",1,"now"
"vilalba","Anthophora_plumipes",1,"now"
"toro","Anthophora_plumipes",1,"now"
"vilalba","Anthophora_plumipes",1,"now"
"olmedo","Anthophora_plumipes",1,"now"
"sanbernardo","Anthophora_agama",1,"now"
"sanbernardo","Anthophora_retusa",1,"now"
"toro","Anthophora_retusa",1,"now"
"toro","Anthophora_retusa",1,"now"
"olmedo","Anthophora_leucophaea",1,"now"
"sanbernardo","Anthophora_leucophaea",1,"now"
"sanbernardo","Anthophora_leucophaea",1,"now"
"sanbernardo","Anthophora_leucophaea",1,"now"
"sanbernardo","Anthophora_leucophaea",1,"now"
"sanbernardo","Anthophora_leucophaea",1,"now"
"zamaduenas","Amegilla_quadrifasciata",1,"now"
"sanbernardo","Anthophora_atroalba",1,"now"
"hornillos","Anthophora_atroalba",1,"now"
"vilalba","Anthophora_atroalba",1,"now"
"hornillos","Anthophora_atroalba",1,"now"
"zamaduenas","Anthophora_atroalba",1,"now"
"sanbernardo","Anthophora_salviae",1,"now"
"toro","Anthophora_salviae",1,"now"
"toro","Anthophora_salviae",1,"now"
"toro","Anthophora_salviae",1,"now"
"sanbernardo","Anthophora_salviae",1,"now"
"hornillos","NA_NA",1,"now"
