SourceDisplayName,AccessionNumber,Barcode,Institution,SourceAddedDate,NameFamily,NameSubfamily,NameGenus,NameSpecies,exotic_native,NameSubspecies,NameAuthorDate,IdentifiedBy,IdentifiedDate,Locality,Altitude,Region,Latitude,Longitude,MapSeries,MapSheet,MapEastingAndNorthing,Expr1021,MapEasting,MapNorthing,MapAccuracy,Collector,CollectionDateTextFrom,CollectionDateTextTo,CollectionDateISOFrom,CollectionTime,Habitat,HostPlant,PlantPart,BuiltName,Lat,Long
Canterb_alldata,{6905368D-4225-4E7C-94C4-91165CFDC89C},,CM,21-Nov-07,Calliphoridae,,Pollenia,sp.,NA,,,,,"Rock and Pillar Range, Brookdale Reserve",450 m,,,,,,4030S 170 03E,,,,,Jose Derriak,Mar-99,Apr-99,1999\03\00,,fragmented shrubland,,,Pollenia  sp.,,
Canterb_alldata,{9FAE0F2D-A7D7-4907-8801-4216CB6CEC44},,CM,21-Nov-07,Calliphoridae,,Pollenia,sp.,NA,,,,,"Rock and Pillar Range, Brookdale Reserve",450 m,,,,,,4030S 170 03E,,,,,Jose Derriak,Mar-99,Apr-99,1999\03\00,,fragmented shrubland,,,Pollenia  sp.,,
Canterb_alldata,{DF23CF5B-6264-4353-8B9E-311BBBBC2F52},,CM,21-Nov-07,Calliphoridae,,Pollenia,sp.,NA,,,,,"Rock and Pillar Range, Brookdale Reserve",,,,,,,4030S 170 03E,,,,,Jose Derriak,Mar-99,Apr-99,1999\03\00,,fragmented shrubland,,,Pollenia  sp.,,
Canterb_alldata,{173A16D9-FEE4-40D1-BE09-56FF8EB6B7C2},,CM,21-Nov-07,Calliphoridae,,Pollenia,sp.,NA,,,,,"Rock and Pillar Range, Brookdale Reserve",,,,,,,4030S 170 03E,,,,,Jose Derriak,Mar-99,Apr-99,1999\03\00,,fragmented shrubland,,,Pollenia  sp.,,
Canterb_alldata,{639C42B8-E181-4ADF-B7F0-8758E8DD6538},,CM,21-Nov-07,Calliphoridae,,Pollenia,sp.,NA,,,,,"Rock and Pillar Range, Brookdale Reserve",,,,,,,4030S 170 03E,,,,,Jose Derriak,Mar-99,Apr-99,1999\03\00,,fragmented shrubland,,,Pollenia  sp.,,
Canterb_alldata,{DE048092-2B78-4125-8207-CCB74A57AF6A},,CM,21-Nov-07,Calliphoridae,,Pollenia,sp.,NA,,,,,"Rock and Pillar Range, Brookdale Reserve",,,,,,,4030S 170 03E,,,,,Jose Derriak,Mar-99,Apr-99,1999\03\00,,fragmented shrubland,,,Pollenia  sp.,,
Canterb_alldata,{056C12FD-1460-41D9-A4C7-1C83B5BADD96},,CM,21-Nov-07,Calliphoridae,,Pollenia,sp.,NA,,,,,"Rock and Pillar Range, Brookdale Reserve",,,,,,,4030S 170 03E,,,,,Jose Derriak,Mar-99,Apr-99,1999\03\00,,fragmented shrubland,,,Pollenia  sp.,,
Canterb_alldata,{825E8985-523D-43F2-A66E-7089F1D1E3C6},,CM,21-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,,,,Wellington,,,,,,,,,,,,Wakefield,Feb 1875,,1875\02\00,,,,,Calliphora stygia,-41.28333538,174.7833232
Canterb_alldata,{BE6E65AC-093D-44B5-8D6A-519A0196D2C2},,CM,21-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,,,,Christchurch,,,,,,,,,,,,J Mitchell,14 Nov 1882,,1882\11\14,,,,,Calliphora stygia,-43.53753896,172.6369776
NZAC_Calliph,NZAC04027072,,,15-Aug-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Wellington,,,4115,17445,,,,,,,,,1/12/1909,,1909\12\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-41.15,174.45
NZAC_Calliph,NZAC04029054,,,16-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Wton (Wellington?),,,4115,17445,,,,,,,,,1/12/1909,,1909\12\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-41.15,174.45
NZAC_Calliph,NZAC04029057,,,16-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Nelson,,,4116,17316,,,,,,,,A Philpott,12/05/1920,,1920\05\12,,,,,"Calliphora stygia  (Fabricius, 1781)",-41.16,173.16
NZAC_Calliph,NZAC04029136,,,19-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Eltham,,,3925,17416,,,,,,,,,20/06/1921,,1921\06\20,,wool,,,"Calliphora stygia  (Fabricius, 1781)",-39.25,174.16
Canterb_alldata,{ECD8BAF4-DD1E-4E70-AFCF-D05FE0DC8B57},,CM,21-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,,,,"Banks Peninsula, Governors Bay",,,,,,,,,,,,JF Tapley,1-Aug-21,,1921\08\01,,,Pollenia villosa,,Calliphora stygia,-43.6166675,172.6333237
NZAC_Calliph,NZAC04029083,,,16-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Pakotai,,,3541,17354,,,,,,,,,1/12/1921,,1921\12\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-35.41,173.54
NZAC_Calliph,NZAC04029106,,,16-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Pakotai,,,3541,17354,,,,,,,,,1/12/1921,,1921\12\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-35.41,173.54
NZAC_Calliph,NZAC04029104,,,16-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Pakotai,,,3541,17354,,,,,,,,,1/12/1921,,1921\12\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-35.41,173.54
NZAC_Calliph,NZAC04029224,,,19-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Pakotai,,,3541,17354,,,,,,,,,1/12/1921,,1921\12\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-35.41,173.54
NZAC_Calliph,NZAC04029169,,,19-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Pakotai,,,3541,17354,,,,,,,,,1/12/1921,,1921\12\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-35.41,173.54
NZAC_Calliph,NZAC04029156,,,19-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Pakotai,,,3541,17354,,,,,,,,,1/12/1921,,1921\12\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-35.41,173.54
NZAC_Calliph,NZAC04029055,,,16-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Wairoa,,,3902,17725,,,,,,,,,1/12/1921,,1921\12\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-39.02,177.25
NZAC_Calliph,NZAC04029053,,,16-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Wairoa,,,3902,17725,,,,,,,,,1/12/1921,,1921\12\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-39.02,177.25
NZAC_Calliph,NZAC04029081,,,16-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Wairoa,,,3902,17725,,,,,,,,,1/12/1921,,1921\12\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-39.02,177.25
NZAC_Calliph,NZAC04029097,,,16-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Wairoa,,,3902,17725,,,,,,,,,1/12/1921,,1921\12\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-39.02,177.25
NZAC_Calliph,NZAC04029079,,,16-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Wairoa,,,3902,17725,,,,,,,,,1/12/1921,,1921\12\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-39.02,177.25
NZAC_Calliph,NZAC04029100,,,16-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Wairoa,,,3902,17725,,,,,,,,,1/12/1921,,1921\12\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-39.02,177.25
NZAC_Calliph,NZAC04029118,,,16-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Wairoa,,,3902,17725,,,,,,,,,1/12/1921,,1921\12\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-39.02,177.25
NZAC_Calliph,NZAC04029159,,,19-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Wairoa,,,3902,17725,,,,,,,,,1/12/1921,,1921\12\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-39.02,177.25
NZAC_Calliph,NZAC04026984,,,15-Aug-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Napier,,,3930,17654,,,,,,,,,1/12/1921,,1921\12\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-39.3,176.54
NZAC_Calliph,NZAC04026996,,,15-Aug-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Napier,,,3930,17654,,,,,,,,,1/12/1921,,1921\12\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-39.3,176.54
NZAC_Calliph,NZAC04029048,,,16-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Napier,,,3930,17654,,,,,,,,,1/12/1921,,1921\12\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-39.3,176.54
NZAC_Calliph,NZAC04029009,,,16-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Napier,,,3930,17654,,,,,,,,,1/12/1921,,1921\12\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-39.3,176.54
NZAC_Calliph,NZAC04029046,,,16-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Napier,,,3930,17654,,,,,,,,,1/12/1921,,1921\12\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-39.3,176.54
NZAC_Calliph,NZAC04029151,,,19-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Napier,,,3930,17654,,,,,,,,,1/12/1921,,1921\12\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-39.3,176.54
NZAC_Calliph,NZAC04029197,,,19-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Napier,,,3930,17654,,,,,,,,,1/12/1921,,1921\12\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-39.3,176.54
NZAC_Calliph,NZAC04029071,,,16-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Otane,,,3953,17637,,,,,,,,,1/12/1921,,1921\12\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-39.53,176.37
NZAC_Calliph,NZAC04029074,,,16-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Seddon,,,4140,17402,,,,,,,,,1/12/1921,,1921\12\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-54.2423118,236.5666565
NZAC_Calliph,NZAC04029049,,,16-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Seddon,,,4140,17402,,,,,,,,,1/12/1921,,1921\12\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-54.2423118,236.5666565
NZAC_Calliph,NZAC04029029,,,16-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Seddon,,,4140,17402,,,,,,,,,1/12/1921,,1921\12\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-54.2423118,236.5666565
NZAC_Calliph,NZAC04029029,,,16-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Seddon,,,4140,17402,,,,,,,,,1/12/1921,,1921\12\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-54.2423118,236.5666565
NZAC_Calliph,NZAC04029044,,,16-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Seddon,,,4140,17402,,,,,,,,,1/12/1921,,1921\12\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-54.2423118,236.5666565
NZAC_Calliph,NZAC04029069,,,16-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Seddon,,,4140,17402,,,,,,,,,1/12/1921,,1921\12\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-54.2423118,236.5666565
NZAC_Calliph,NZAC04029007,,,16-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Seddon,,,4140,17402,,,,,,,,,1/12/1921,,1921\12\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-54.2423118,236.5666565
NZAC_Calliph,NZAC04029114,,,19-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Seddon,,,4140,17402,,,,,,,,,1/12/1921,,1921\12\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-54.2423118,236.5666565
NZAC_Calliph,NZAC04029107,,,16-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,"Chancet, Ward, Marlborough",,,4149,17410,,,,,,,,,1/12/1921,,1921\12\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-41.49,174.1
NZAC_Calliph,NZAC04029099,,,19-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,"Chancet, Ward, Marlborough",,,4149,17410,,,,,,,,,1/12/1921,,1921\12\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-41.49,174.1
NZAC_Calliph,NZAC04029194,,,19-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,"Chancet, Ward, Marlborough",,,4149,17410,,,,,,,,,1/12/1921,,1921\12\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-41.49,174.1
NZAC_Calliph,NZAC04029125,,,16-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Culverden,,,4246,17251,,,,,,,,,1/12/1921,,1921\12\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-42.46,172.51
NZAC_Calliph,NZAC04029087,,,16-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Little River,,,4346,17247,,,,,,,,,1/12/1921,,1921\12\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-43.46,172.47
NZAC_Calliph,NZAC04029101,,,16-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Gisborne,,,3849,17801,,,,,,,,,1/01/1922,,1922\01\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-42.8596513,234.2502469
NZAC_Calliph,NZAC04029051,,,16-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Gisborne,,,3849,17801,,,,,,,,,1/01/1922,,1922\01\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-42.8596513,234.2502469
NZAC_Calliph,NZAC04029065,,,16-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Gisborne,,,3849,17801,,,,,,,,,1/01/1922,,1922\01\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-42.8596513,234.2502469
NZAC_Calliph,NZAC04029064,,,16-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Gisborne,,,3849,17801,,,,,,,,,1/01/1922,,1922\01\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-42.8596513,234.2502469
NZAC_Calliph,NZAC04029085,,,16-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Gisborne,,,3849,17801,,,,,,,,,1/01/1922,,1922\01\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-42.8596513,234.2502469
NZAC_Calliph,NZAC04029036,,,16-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Gisborne,,,3849,17801,,,,,,,,,1/01/1922,,1922\01\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-42.8596513,234.2502469
NZAC_Calliph,NZAC04029121,,,16-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Gisborne,,,3849,17801,,,,,,,,,1/01/1922,,1922\01\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-42.8596513,234.2502469
NZAC_Calliph,NZAC04029134,,,16-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Gisborne,,,3849,17801,,,,,,,,,1/01/1922,,1922\01\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-42.8596513,234.2502469
NZAC_Calliph,NZAC04029148,,,19-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Gisborne,,,3849,17801,,,,,,,,,1/01/1922,,1922\01\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-42.8596513,234.2502469
NZAC_Calliph,NZAC04029145,,,19-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Gisborne,,,3849,17801,,,,,,,,,1/01/1922,,1922\01\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-42.8596513,234.2502469
NZAC_Calliph,NZAC04029124,,,19-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Gisborne,,,3849,17801,,,,,,,,,1/01/1922,,1922\01\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-42.8596513,234.2502469
NZAC_Calliph,NZAC04029185,,,19-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Gisborne,,,3849,17801,,,,,,,,,1/01/1922,,1922\01\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-42.8596513,234.2502469
NZAC_Calliph,NZAC04029126,,,19-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Gisborne,,,3849,17801,,,,,,,,,1/01/1922,,1922\01\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-42.8596513,234.2502469
NZAC_Calliph,NZAC04029094,,,16-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Morere,,,3900,17745,,,,,,,,,1/01/1922,,1922\01\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-39,177.45
NZAC_Calliph,NZAC04029178,,,19-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Otane,,,3953,17637,,,,,,,,,1/02/1922,,1922\02\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-39.53,176.37
NZAC_Calliph,NZAC04029052,,,16-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Parnassus,,,4242,17317,,,,,,,,,1/02/1922,,1922\02\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-42.42,173.17
NZAC_Calliph,NZAC04029033,,,16-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Parnassus,,,4242,17317,,,,,,,,,1/02/1922,,1922\02\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-42.42,173.17
NZAC_Calliph,NZAC04027074,,,15-Aug-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Waikari,,,4258,17241,,,,,,,,,1/02/1922,,1922\02\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-42.58,172.41
NZAC_Calliph,NZAC04029017,,,16-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Waikari,,,4258,17241,,,,,,,,,1/02/1922,,1922\02\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-42.58,172.41
NZAC_Calliph,NZAC04029058,,,16-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Lake Coleridge,,,4317,17129,,,,,,,,,1/02/1922,,1922\02\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-43.27523064,171.4914972
NZAC_Calliph,NZAC04029091,,,16-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Lake Coleridge,,,4317,17129,,,,,,,,,1/02/1922,,1922\02\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-43.27523064,171.4914972
NZAC_Calliph,NZAC04029175,,,16-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Timaru,,,4423,17115,,,,,,,,,1/02/1922,,1922\02\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-44.23,171.15
NZAC_Calliph,NZAC04029040,,,16-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Five Rivers,,,4537,16827,,,,,,,,,1/02/1922,,1922\02\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-45.37,168.27
NZAC_Calliph,NZAC04029172,,,19-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Five Rivers,,,4537,16827,,,,,,,,,1/02/1922,,1922\02\01,,,,,"Calliphora stygia  (Fabricius, 1781)",-45.37,168.27
NZAC_Calliph,NZAC04029093,,,16-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Hastings,,,3938,17649,,,,,,,,,22/02/1922,,1922\02\22,,,,,"Calliphora stygia  (Fabricius, 1781)",-39.38,176.49
NZAC_Calliph,NZAC04029128,,,19-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Hastings,,,3938,17649,,,,,,,,,23/02/1922,,1922\02\23,,,,,"Calliphora stygia  (Fabricius, 1781)",-39.38,176.49
NZAC_Calliph,NZAC04029157,,,19-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Hastings,,,3938,17649,,,,,,,,,23/02/1922,,1922\02\23,,,,,"Calliphora stygia  (Fabricius, 1781)",-39.38,176.49
Canterb_alldata,{68FBD154-A103-46D2-93F0-D78B98955864},,CM,21-Nov-07,Calliphoridae,,Calliphora,stygia,exotic,,,,,"Governor's Bay, Banks Peninsula",,,,,,,,,,,,JF Tapley,4-Mar-22,,1922\03\04,,,,,Calliphora stygia,-43.6166675,172.6333237
NZAC_Calliph,NZAC04027169,,,23-Aug-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Taupo,,,3841,17605,,,,,,,,JS Armstrong,8/01/1927,,1927\01\08,,,,,"Calliphora stygia  (Fabricius, 1781)",-38.41,176.05
NZAC_Calliph,NZAC04027181,,,23-Aug-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Taupo,,,3841,17605,,,,,,,,JS Armstrong,9/01/1927,,1927\01\09,,,,,"Calliphora stygia  (Fabricius, 1781)",-38.41,176.05
NZAC_Calliph,NZAC04027182,,,23-Aug-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Taupo,,,3841,17605,,,,,,,,JS Armstrong,9/01/1927,,1927\01\09,,,,,"Calliphora stygia  (Fabricius, 1781)",-38.41,176.05
NZAC_Calliph,NZAC04027201,,,23-Aug-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Taupo,610 m,,3841,17605,,,,,,,,JS Armstrong,11/10/1927,,1927\10\11,,,,,"Calliphora stygia  (Fabricius, 1781)",-38.41,176.05
NZAC_Calliph,NZAC04027155,,,23-Aug-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Taupo,,,3841,17605,,,,,,,,JS Armstrong,13/12/1928,,1928\12\13,,,,,"Calliphora stygia  (Fabricius, 1781)",-38.41,176.05
NZAC_Calliph,NZAC04027080,,,15-Aug-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Nelson,,,4116,17316,,,,,,,,ES Gourlay,22/05/1929,,1929\05\22,,,,,"Calliphora stygia  (Fabricius, 1781)",-41.16,173.16
NZAC_Calliph,NZAC04027056,,,15-Aug-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Nelson,,,4116,17316,,,,,,,,ES Gourlay,22/05/1929,,1929\05\22,,,,,"Calliphora stygia  (Fabricius, 1781)",-41.16,173.16
NZAC_Calliph,NZAC04027149,,,23-Aug-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Nelson,,,4116,17316,,,,,,,,ES Gourlay,22/05/1929,,1929\05\22,,,,,"Calliphora stygia  (Fabricius, 1781)",-41.16,173.16
NZAC_Calliph,NZAC04027140,,,23-Aug-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Nelson,,,4116,17316,,,,,,,,ES Gourlay,22/05/1929,,1929\05\22,,,,,"Calliphora stygia  (Fabricius, 1781)",-41.16,173.16
NZAC_Calliph,NZAC04026822,,,15-Aug-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",JP Dear,,Nelson,,,4116,17316,,,,,,,,ES Gourlay,22/05/1929,,1929\05\22,,,,,"Calliphora stygia  (Fabricius, 1781)",-41.16,173.16
NZAC_Calliph,NZAC04027146,,,23-Aug-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Stephens I,,,4040,17400,,,,,,,,ES Gourlay,9/01/1931,12/01/1931,1931\01\09,,,,,"Calliphora stygia  (Fabricius, 1781)",-40.4,174
NZAC_Calliph,NZAC04027238,,,23-Aug-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,"Taupo, Lake shore",,,3841,17605,,,,,,,,JS Armstrong,18/11/1932,,1932\11\18,,,,,"Calliphora stygia  (Fabricius, 1781)",-38.41,176.05
NZAC_Calliph,NZAC04027187,,,23-Aug-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Taupo,,,3841,17605,,,,,,,,JS Armstrong,14/02/1933,,1933\02\14,,garden,,,"Calliphora stygia  (Fabricius, 1781)",-38.41,176.05
NZAC_Calliph,NZAC04027153,,,23-Aug-07,Calliphoridae,,Calliphora,stygia,exotic,,"(Fabricius, 1781)",T K Crosby,2007,Taupo,,,3841,17605,,,,,,,,JS Armstrong,16/05/1934,,1934\05\16,,,,,"Calliphora stygia  (Fabricius, 1781)",-38.41,176.05
